DATETIME,000016.SH,000300.SH,000905.SH,510050.SH,510300.SH,510500.SH,IC00.CFE,IC01.CFE,IC02.CFE,IC03.CFE,IF00.CFE,IF01.CFE,IF02.CFE,IF03.CFE,IH00.CFE,IH01.CFE,IH02.CFE,IH03.CFE
2017-09-25 09:59:00,2678.2233,3831.0764,6562.3588,2.728,3.888,6.908,6529.8,6492.8,6468,6410.6,3823.6,3818,3814,3805.6,2683.8,2690,2700.6,2703.6
2017-09-25 10:00:00,2678.355,3831.776,6564.9832,2.728,3.888,6.908,6534,6496.8,6468,6410.6,3824.2,3820.4,3815.4,3808.4,2683.6,2690,2698.8,2703.6
2017-09-25 10:01:00,2679.9162,3833.4115,6566.378,2.73,3.89,6.909,6536,6501,6480,6410.6,3827.6,3820.4,3816.6,3808,2686.8,2691.6,2698.8,2703.6
2017-09-25 10:02:00,2680.7628,3834.0875,6567.3806,2.731,3.891,6.912,6531.2,6501,6473.8,6427.2,3828.2,3824.4,3818,3811.2,2686.4,2693.8,2701.6,2708.6
2017-09-25 10:03:00,2680.7381,3833.9044,6566.9944,2.729,3.887,6.91,6530.2,6501,6470.8,6418.2,3827.8,3824.4,3818,3809.8,2686.2,2691.4,2701.6,2708.8
2017-09-25 10:04:00,2680.8271,3834.3731,6565.8926,2.731,3.889,6.908,6526.2,6501,6470.8,6418.2,3827.8,3821.6,3817.4,3810,2688.4,2691.4,2703,2708.6
2017-09-25 10:05:00,2681.017,3834.5694,6565.3275,2.731,3.89,6.91,6526.2,6501,6470.8,6418.2,3827.2,3821.6,3817.2,3809,2687.4,2692.8,2701.4,2708.6
2017-09-25 10:06:00,2681.7885,3834.7276,6563.8158,2.731,3.89,6.909,6522.4,6492,6467.4,6411,3826.8,3821.6,3817.2,3804.6,2687.4,2692.8,2703.6,2710.4
2017-09-25 10:07:00,2682.005,3834.9603,6563.8224,2.731,3.891,6.908,6524.6,6492,6467.4,6411,3827.4,3821.6,3817.2,3806.2,2688,2695.8,2703,2710.4
2017-09-25 10:08:00,2679.9974,3832.9507,6561.9964,2.728,3.888,6.905,6518.4,6490.8,6460.8,6411,3823.2,3818.2,3813,3803,2684,2695.8,2699.4,2710.4
2017-09-25 10:09:00,2679.2908,3831.5763,6559.479,2.729,3.886,6.905,6519.8,6485.2,6460.4,6404.8,3824.8,3820.2,3814,3804.2,2685,2691.4,2700.6,2710.4
2017-09-25 10:10:00,2679.3858,3831.7541,6558.125,2.73,3.886,6.902,6517,6482.2,6456.2,6404.8,3824,3820.2,3813.2,3804.2,2685.6,2691.4,2700.6,2710.4
2017-09-25 10:11:00,2679.6132,3831.1395,6558.6312,2.729,3.886,6.9,6513,6480.2,6452.6,6403.4,3823,3820.2,3813.2,3803,2684,2691.4,2700.6,2710.4
2017-09-25 10:12:00,2679.2101,3831.2029,6557.9759,2.729,3.886,6.9,6518.6,6482.8,6455.4,6403.4,3824.6,3818.2,3813.2,3803,2685.2,2691.4,2700,2710.4
2017-09-25 10:13:00,2678.91,3831.3647,6557.6978,2.729,3.886,6.9,6513.6,6482.8,6453.2,6406,3823.4,3818.2,3813.2,3803,2685.8,2691.4,2700,2710.4
2017-09-25 10:14:00,2679.5409,3831.833,6556.9376,2.729,3.887,6.899,6513.2,6482.8,6456,6400.2,3823.4,3818.2,3813.2,3803,2685.6,2692.8,2700,2710.4
2017-09-25 10:15:00,2679.8229,3831.974,6556.663,2.73,3.886,6.901,6513.4,6482.8,6456,6399,3823.6,3817.4,3813.2,3801.2,2685.2,2692.8,2700,2710.4
2017-09-25 10:16:00,2678.4954,3830.9746,6555.6908,2.73,3.885,6.897,6509.4,6475,6450.8,6399.2,3822.2,3817.2,3812.6,3801.4,2684.4,2692.8,2700,2710.4
2017-09-25 10:17:00,2678.4126,3830.0514,6553.9201,2.729,3.886,6.895,6511,6475,6450.6,6394.2,3823.2,3817.2,3811.4,3800,2684.6,2691.4,2698.8,2710.4
2017-09-25 10:18:00,2678.3936,3829.3555,6553.7189,2.728,3.887,6.896,6516.8,6475,6451.8,6398,3823.6,3817.2,3812.8,3801.8,2685.2,2691.4,2700.2,2706.4
2017-09-25 10:19:00,2678.0054,3828.7734,6553.6651,2.728,3.885,6.9,6514.6,6475,6450.8,6398,3823.4,3817.2,3812.8,3802,2684.6,2691.4,2700.2,2706.4
2017-09-25 10:20:00,2678.1528,3828.8278,6553.8373,2.728,3.887,6.898,6515.8,6480.8,6450.4,6398,3824,3816.6,3812.8,3802,2686.2,2691.4,2700,2706.2
2017-09-25 10:21:00,2679.1643,3829.6378,6553.1754,2.728,3.886,6.896,6513.6,6480.8,6450.4,6398,3823.6,3816.6,3813.2,3802,2685.6,2692.4,2700,2707.8
2017-09-25 10:22:00,2678.0929,3828.6277,6551.8643,2.729,3.884,6.892,6504,6472.2,6448,6398,3822,3816.6,3812.2,3802,2685,2692.4,2700.2,2707.8
2017-09-25 10:23:00,2678.3283,3828.3037,6550.4775,2.727,3.884,6.889,6501.2,6473.2,6440.4,6398,3821.2,3816.6,3810.4,3802,2684.6,2691.2,2698.8,2707
2017-09-25 10:24:00,2677.5732,3827.9184,6550.5276,2.728,3.884,6.891,6507.6,6473.8,6440.4,6389.6,3822,3816.6,3810.4,3802,2684.2,2691.2,2698.8,2707
2017-09-25 10:25:00,2678.0715,3828.1858,6550.4446,2.728,3.884,6.889,6510,6479.8,6440.4,6389.6,3822.8,3818.4,3811.6,3802,2684.6,2691.2,2698.8,2707
2017-09-25 10:26:00,2678.081,3827.8995,6548.7369,2.729,3.884,6.891,6503.6,6470.4,6442.8,6389.6,3821.8,3818.4,3811.6,3801.2,2684.4,2691.2,2698.6,2707
2017-09-25 10:27:00,2677.7519,3827.2589,6547.3775,2.728,3.883,6.889,6499.2,6466.2,6440,6389.6,3820.4,3818.4,3811.6,3801.2,2684.4,2691.2,2698.6,2707
2017-09-25 10:28:00,2678.3999,3827.7741,6546.5301,2.729,3.884,6.886,6500,6466.2,6438.6,6384,3821.8,3816.8,3810.2,3801.2,2686.2,2693,2698.6,2707
2017-09-25 10:29:00,2677.985,3827.3393,6547.9817,2.728,3.883,6.886,6506.6,6473,6442,6384.6,3821.6,3815.8,3810.2,3801.2,2684.2,2693,2698.6,2707
2017-09-25 10:30:00,2677.1558,3827.4183,6549.1635,2.729,3.881,6.891,6505.2,6473,6450.8,6384.6,3821.8,3816.8,3810.2,3798.2,2684.8,2693,2700,2707
2017-09-25 10:31:00,2677.8706,3828.2914,6550.0701,2.729,3.884,6.892,6509.2,6479,6448.4,6384.6,3822.2,3816.8,3812.4,3798.2,2685,2693,2700,2707
2017-09-25 10:32:00,2677.6731,3827.9189,6550.3878,2.728,3.885,6.891,6508.4,6479,6451.6,6384.6,3822,3817.4,3810.2,3798.2,2684.2,2693,2700,2707
2017-09-25 10:33:00,2677.8922,3828.2775,6550.3664,2.729,3.885,6.89,6508.2,6473.4,6445.2,6384.6,3822.2,3817.4,3810.4,3798.2,2685,2693,2698.8,2707
2017-09-25 10:34:00,2678.4325,3828.5634,6551.8429,2.729,3.885,6.891,6512.2,6482.2,6445.2,6384.6,3822.8,3817.4,3810.4,3798.2,2684.2,2693,2698.8,2707
2017-09-25 10:35:00,2677.831,3828.4815,6552.2999,2.728,3.885,6.891,6511.6,6481.4,6445.2,6384.6,3822.2,3817.4,3810.4,3798.2,2684,2693,2698.8,2707
2017-09-25 10:36:00,2677.6868,3828.3422,6551.6212,2.728,3.884,6.891,6505.4,6474.2,6445,6386.4,3820.8,3817.4,3811.4,3800.6,2683.6,2693,2698.8,2707
2017-09-25 10:37:00,2677.838,3827.8479,6549.4923,2.727,3.884,6.889,6500.4,6474.2,6444.6,6386.4,3821,3817.4,3810,3801.6,2684,2693,2699,2707
2017-09-25 10:38:00,2677.2842,3826.3609,6546.1568,2.726,3.882,6.883,6496.6,6464.6,6439,6381.4,3818.2,3817.4,3810,3798.6,2682.8,2690,2698.8,2707.2
2017-09-25 10:39:00,2676.4902,3825.1574,6543.1615,2.726,3.881,6.883,6496.6,6462.6,6438,6381.4,3818.4,3817.4,3809,3799.8,2682.6,2690,2696.8,2704.2
2017-09-25 10:40:00,2675.0705,3823.4066,6539.3539,2.726,3.88,6.875,6491.4,6457.8,6435,6380.4,3818,3817.4,3807,3799.2,2682.6,2689.8,2698,2705.8
2017-09-25 10:41:00,2674.633,3822.5309,6537.7018,2.726,3.88,6.878,6497.6,6461.2,6435,6380.4,3819,3817.4,3807,3799.2,2683.2,2691.2,2696.8,2705.8
2017-09-25 10:42:00,2674.5246,3822.3692,6538.2331,2.726,3.882,6.878,6501,6467.8,6441.6,6386,3819.8,3817,3807,3799.2,2683,2690.4,2696.8,2705.8
2017-09-25 10:43:00,2674.321,3822.8625,6540.8249,2.726,3.882,6.883,6505.2,6467.8,6441.6,6386,3820.4,3817,3810.4,3798,2682.6,2690.4,2697.2,2705.8
2017-09-25 10:44:00,2673.7601,3822.7203,6541.568,2.726,3.882,6.882,6501.8,6467.8,6441.6,6386,3819.8,3813.6,3810.4,3798,2682.2,2690.4,2697.2,2705.8
2017-09-25 10:45:00,2673.904,3822.7043,6542.5506,2.725,3.881,6.88,6503.8,6473.2,6441.6,6386,3819,3813.6,3810.4,3798,2682,2690.4,2697.2,2705.8
2017-09-25 10:46:00,2673.6255,3823.0807,6543.2164,2.726,3.881,6.88,6506.6,6473.2,6441.6,6386,3819,3813.6,3807.8,3798,2682.2,2690.4,2698,2705.8
2017-09-25 10:47:00,2674.0326,3822.8944,6543.3259,2.725,3.881,6.882,6502.2,6470.8,6441.6,6386,3818.6,3813.6,3807.8,3798,2681.4,2690.4,2698,2705.8
2017-09-25 10:48:00,2674.8515,3823.6018,6543.8235,2.726,3.881,6.882,6504,6471.6,6446.4,6386,3819.8,3813.6,3810.2,3799.4,2683.2,2690.4,2698,2705.8
2017-09-25 10:49:00,2674.0414,3823.4872,6545.1201,2.727,3.882,6.884,6505.6,6473,6447.2,6386,3820,3813.6,3810.8,3799.4,2682.4,2691.4,2697.6,2705.8
2017-09-25 10:50:00,2676.6587,3826.3612,6546.1611,2.728,3.883,6.884,6510,6474,6447.2,6384.4,3822.2,3813.6,3810.8,3799.4,2685.2,2692.8,2699.8,2706.6
2017-09-25 10:51:00,2676.1036,3826.4151,6546.8248,2.727,3.882,6.887,6508,6476.8,6449.4,6384.4,3821.4,3813.6,3810.8,3799.4,2684,2692.8,2699.4,2706.6
2017-09-25 10:52:00,2676.6199,3827.0219,6547.9335,2.727,3.882,6.888,6508,6476.8,6449.4,6384.4,3822,3813.6,3810.8,3799.4,2684.4,2692.8,2699.4,2707
2017-09-25 10:53:00,2677.211,3827.6481,6548.6113,2.728,3.885,6.897,6513,6484.2,6455.8,6397.8,3823.4,3818.2,3814,3802.8,2685.2,2692.8,2699.8,2707
2017-09-25 10:54:00,2677.2928,3828.0295,6549.5404,2.728,3.884,6.895,6513.2,6484.2,6455.8,6397.8,3822.8,3818.2,3811.8,3802.8,2684.2,2692.8,2699,2707
2017-09-25 10:55:00,2677.563,3828.0922,6550.5125,2.727,3.882,6.888,6512.4,6484.2,6455.4,6397.8,3822.4,3818.2,3812.4,3802.8,2684,2692.8,2699,2707
2017-09-25 10:56:00,2678.1689,3828.4019,6550.3109,2.727,3.882,6.891,6508.2,6484.2,6455.4,6397.8,3821.6,3818.2,3810.8,3802.8,2683.8,2692.8,2699.6,2706.2
2017-09-25 10:57:00,2677.5199,3827.7009,6549.1734,2.727,3.882,6.889,6505.8,6476.4,6455.4,6392.2,3821,3818.2,3810.8,3802.8,2683.8,2692.8,2699.6,2706.2
2017-09-25 10:58:00,2676.8903,3826.8629,6548.8143,2.727,3.881,6.888,6504.2,6470,6442.8,6392.2,3820.6,3818.2,3810.8,3802.8,2683.8,2692.8,2699.6,2706.2
2017-09-25 10:59:00,2677.3232,3827.2046,6547.3363,2.728,3.881,6.885,6509,6470,6449,6384.8,3821.6,3818.2,3810.8,3802.8,2684.4,2692.8,2698.4,2706.2
2017-09-25 11:00:00,2677.3707,3826.8583,6546.625,2.727,3.882,6.885,6501.4,6472,6448.8,6384.8,3821,3818.2,3810.8,3802.8,2684.4,2692.8,2698.4,2706.2
2017-09-25 11:01:00,2676.4809,3826.3951,6547.1596,2.728,3.882,6.884,6503,6469.6,6448.8,6384.8,3821.4,3818.2,3810.8,3802.8,2683.8,2692.8,2698.4,2706.2
2017-09-25 11:02:00,2676.1242,3826.2213,6548.0524,2.727,3.882,6.885,6505.6,6469.6,6447.4,6390.8,3821,3818.2,3811.6,3802.8,2683.8,2692.8,2698.4,2706.2
2017-09-25 11:03:00,2676.7743,3826.6043,6549.2568,2.725,3.883,6.887,6514,6469.6,6453.2,6390.8,3821.6,3817.6,3811.6,3802.8,2683.8,2692.8,2698.4,2706.2
2017-09-25 11:04:00,2675.3884,3825.3222,6548.9723,2.725,3.882,6.888,6506.2,6474.4,6446.8,6390.8,3819.6,3815,3810,3802.8,2682,2690.4,2698,2706.2
2017-09-25 11:05:00,2676.8762,3826.2084,6548.3145,2.726,3.883,6.888,6510,6471.4,6447.6,6388.6,3820.8,3815,3811.8,3802.8,2683.6,2690.4,2697,2706.2
2017-09-25 11:06:00,2675.9817,3825.6216,6548.7649,2.726,3.882,6.887,6506.6,6471.4,6448.4,6388.6,3819.6,3815,3811.8,3802.8,2682.2,2690.4,2697,2706.2
2017-09-25 11:07:00,2674.1156,3822.8544,6542.2496,2.724,3.878,6.882,6493,6464,6437,6384.4,3816.2,3812.6,3806,3796.8,2679.8,2688.2,2695,2706.2
2017-09-25 11:08:00,2673.3831,3821.4867,6539.8957,2.725,3.877,6.882,6498,6464.2,6439,6383.8,3818,3812.6,3806,3795.8,2681,2689.4,2695,2706.2
2017-09-25 11:09:00,2673.1223,3820.9185,6539.9244,2.725,3.88,6.882,6504.8,6471.8,6446,6390,3819.2,3814,3810,3795.8,2680.4,2687.2,2695,2706.2
2017-09-25 11:10:00,2672.6572,3820.5309,6540.2382,2.725,3.878,6.883,6506,6472.8,6447.8,6390,3818.4,3814,3810,3795.8,2681.2,2687.2,2695,2706.2
2017-09-25 11:11:00,2671.9058,3820.2744,6540.9786,2.725,3.881,6.885,6510,6472.8,6447.8,6390,3818.2,3815.2,3809.6,3795.8,2680.6,2687.2,2695.8,2706.2
2017-09-25 11:12:00,2672.2964,3820.3907,6542.4549,2.724,3.878,6.885,6512,6472.8,6447.4,6389.2,3818.8,3813,3807.4,3795.8,2679.6,2687.8,2693.2,2706.2
2017-09-25 11:13:00,2673.1272,3821.5491,6544.8024,2.725,3.878,6.892,6523.8,6484.8,6455,6400,3821,3815.8,3811,3795.8,2681,2688,2693.2,2706.2
2017-09-25 11:14:00,2672.3648,3821.3596,6545.8719,2.723,3.88,6.89,6520.6,6487.4,6465.6,6400,3819.2,3815.8,3811,3795.8,2678.6,2686.6,2694.4,2706.2
2017-09-25 11:15:00,2669.9228,3819.101,6546.5907,2.721,3.877,6.887,6514.6,6478.8,6453,6400,3816.2,3810.8,3805.2,3795.8,2676.6,2684.8,2691,2706.2
2017-09-25 11:16:00,2670.4184,3819.0138,6545.8622,2.722,3.877,6.888,6515,6478.8,6453,6400,3817.6,3813,3806.4,3797,2678.4,2686.6,2692.2,2706.2
2017-09-25 11:17:00,2669.7448,3818.4848,6544.9967,2.722,3.877,6.886,6513.6,6479.6,6453,6400,3817.4,3813,3806.8,3799.4,2677.4,2686.6,2693.6,2706.2
2017-09-25 11:18:00,2669.7123,3818.3187,6543.8006,2.721,3.877,6.884,6514,6479.6,6453,6400,3816.8,3813.2,3806.4,3799.4,2677.6,2686.6,2692.4,2706.2
2017-09-25 11:19:00,2667.802,3816.5508,6541.1226,2.72,3.876,6.882,6502.8,6479.6,6453,6400,3814.6,3810.4,3804.2,3796,2676.8,2683.4,2692,2706.2
2017-09-25 11:20:00,2668.5616,3816.0707,6537.3878,2.72,3.876,6.879,6496,6465.4,6437.2,6380,3814,3810.2,3803.2,3795,2677.8,2683.4,2691,2706.2
2017-09-25 11:21:00,2668.5116,3815.8293,6537.7661,2.722,3.875,6.881,6506.4,6470,6442.6,6380,3814.8,3810.2,3805,3795,2677.6,2683.4,2692,2706.2
2017-09-25 11:22:00,2667.3508,3815.0978,6538.4649,2.722,3.875,6.881,6503.8,6464.2,6441.6,6380,3814.4,3810.2,3805.4,3795,2677.2,2683.4,2692.6,2706.2
2017-09-25 11:23:00,2668.2792,3816.3428,6539.1614,2.721,3.874,6.88,6504,6467.4,6440,6380,3814.6,3810,3804.4,3795,2678,2683.4,2692.6,2706.2
2017-09-25 11:24:00,2668.8501,3817.222,6541.442,2.722,3.875,6.881,6512.8,6475.6,6445.2,6388.4,3816.6,3811.4,3805.4,3798,2679.4,2683.4,2694,2706.2
2017-09-25 11:25:00,2670.6061,3819.2887,6543.6227,2.722,3.878,6.884,6513.2,6475.6,6449.6,6388.4,3817.8,3811.4,3805.4,3798,2679.4,2683.4,2694.4,2706.2
2017-09-25 11:26:00,2671.0402,3820.294,6545.1216,2.722,3.878,6.887,6515.8,6474.2,6449,6388.4,3818.4,3814,3805.4,3798,2680.2,2683.4,2694.6,2706.2
2017-09-25 11:27:00,2671.5143,3820.6681,6545.8008,2.722,3.878,6.887,6513.2,6479,6449.2,6388.4,3817.2,3814,3806,3798,2678.2,2683.4,2695.4,2706.2
2017-09-25 11:28:00,2672.6311,3822.1625,6547.0589,2.724,3.879,6.889,6513.8,6474.2,6446.6,6388.4,3817.8,3814,3806,3798,2679.6,2687.4,2695.4,2706.2
2017-09-25 11:29:00,2672.0303,3822.0278,6548.0215,2.722,3.878,6.89,6515,6479.2,6446,6388.4,3816.6,3814,3807,3799,2678.6,2687.4,2693.8,2706.2
2017-09-25 13:00:00,2671.1088,3821.1288,6549.82,2.722,3.877,6.891,6517,6480,6449.6,6388.4,3817,3814,3803.8,3799,2677.4,2687.4,2693.8,2706.2
2017-09-25 13:01:00,2670.2262,3820.0961,6547.9269,2.722,3.877,6.886,6512,6480,6432.2,6385.8,3814.8,3810.2,3803.8,3797,2676.8,2687.4,2691.8,2706.2
2017-09-25 13:02:00,2670.0287,3819.755,6547.2747,2.721,3.878,6.885,6517.4,6477,6448,6394,3818.2,3809.6,3803,3798.6,2678.4,2687.4,2693,2706.2
2017-09-25 13:03:00,2670.5162,3820.0685,6547.1586,2.722,3.877,6.885,6515.2,6477,6449.8,6385.4,3818.8,3814.8,3806.2,3798.6,2678.8,2687.4,2693,2706.2
2017-09-25 13:04:00,2672.211,3822.1854,6547.9157,2.724,3.877,6.887,6517,6477,6447.6,6385.4,3819.6,3814.8,3807.6,3798.6,2679.8,2687.4,2694.4,2706.2
2017-09-25 13:05:00,2671.6545,3822.2554,6548.2165,2.722,3.876,6.89,6510.6,6477,6447,6392,3817.8,3812.8,3806,3798.6,2678.2,2687.4,2694.4,2706.2
2017-09-25 13:06:00,2671.5298,3822.0268,6548.0645,2.723,3.877,6.89,6511.2,6469.8,6443.8,6392,3818,3813,3806.2,3797,2678.2,2685.2,2694.6,2706.2
2017-09-25 13:07:00,2671.9065,3821.9869,6548.3052,2.723,3.877,6.889,6508.2,6471.2,6444,6392,3817.6,3813,3806,3797,2678.8,2685.2,2694.6,2706.2
2017-09-25 13:08:00,2672.1314,3822.2304,6547.7505,2.723,3.878,6.89,6508,6471.2,6444,6392,3818,3813,3806,3797,2679,2685.2,2694,2706.2
2017-09-25 13:09:00,2672.2738,3822.005,6548.0426,2.723,3.878,6.888,6506,6469.8,6441,6382,3817.6,3813.2,3806.2,3797,2679.2,2685.2,2693.6,2706.2
2017-09-25 13:10:00,2671.7144,3821.5617,6547.3229,2.723,3.878,6.887,6506.6,6469.8,6441,6382,3817.8,3813.2,3806.4,3797,2679,2686.8,2693.6,2706.2
2017-09-25 13:11:00,2671.7893,3821.5077,6547.3668,2.723,3.877,6.887,6507.4,6466.4,6441.8,6382,3817.4,3813.2,3806.4,3797,2678.8,2686.8,2694.6,2702.2
2017-09-25 13:12:00,2671.1473,3820.4718,6546.5335,2.723,3.878,6.889,6505.8,6471,6441.6,6382,3816.6,3812.4,3805.4,3797,2678.6,2687,2694.6,2702.2
2017-09-25 13:13:00,2671.5363,3820.9503,6546.5982,2.723,3.878,6.889,6507.8,6470.2,6442.6,6383,3817.2,3812.6,3806,3797,2679.4,2687,2694.6,2702.2
2017-09-25 13:14:00,2671.7932,3820.796,6547.7586,2.724,3.878,6.89,6510.2,6470.2,6444.4,6385.6,3818.8,3812.6,3806.2,3797,2679,2687,2694.6,2702.2
2017-09-25 13:15:00,2671.551,3820.7662,6547.5261,2.723,3.877,6.89,6507.2,6468.6,6444.2,6385.6,3816.2,3812.2,3805,3797,2678.6,2686.4,2694.2,2703.4
2017-09-25 13:16:00,2671.1655,3820.1805,6546.5238,2.722,3.877,6.889,6504.2,6468.6,6444.2,6385.6,3815.8,3810.8,3804.4,3797,2677.4,2686.4,2694.2,2703.4
2017-09-25 13:17:00,2671.8739,3820.641,6546.3334,2.721,3.878,6.887,6502.2,6473.6,6444.2,6385.6,3815.2,3811.8,3804.4,3797,2678.6,2686.2,2694.2,2703.4
2017-09-25 13:18:00,2671.7522,3820.5617,6546.7213,2.723,3.878,6.887,6505.6,6473.6,6439.2,6380,3817,3811.8,3805.6,3797,2678.8,2686,2694.2,2703.4
2017-09-25 13:19:00,2671.9158,3820.845,6546.4355,2.724,3.878,6.887,6503.6,6473.6,6435.8,6380,3816,3811.8,3804.6,3797,2679,2686.4,2694.2,2703.4
2017-09-25 13:20:00,2671.9096,3820.7094,6546.811,2.724,3.877,6.887,6505.6,6473.6,6440.8,6380,3817.6,3811.6,3805.8,3797,2679.2,2688,2694.2,2703.4
2017-09-25 13:21:00,2672.0942,3820.6513,6546.3494,2.724,3.878,6.887,6504.4,6473.6,6440.8,6380,3817.2,3811.6,3805.8,3797,2678.2,2688,2694.2,2703.4
2017-09-25 13:22:00,2671.9708,3820.4174,6546.2475,2.724,3.876,6.887,6503.2,6466.8,6440.8,6379.8,3816.8,3811.6,3806,3798.8,2679.2,2688,2694,2703.4
2017-09-25 13:23:00,2671.5838,3820.0333,6545.4969,2.723,3.876,6.887,6499.2,6464.8,6435,6379.8,3814.8,3810,3803.8,3798.8,2678,2688,2694,2703.4
2017-09-25 13:24:00,2671.2333,3819.1491,6543.4761,2.723,3.876,6.882,6493.8,6460,6428.4,6368.8,3814,3808.8,3803,3798.8,2677.6,2688,2692.4,2700
2017-09-25 13:25:00,2672.6478,3820.6018,6541.953,2.725,3.876,6.881,6499.2,6460,6431.2,6371.8,3817.2,3812.2,3805,3794.2,2681.8,2688,2694.6,2700
2017-09-25 13:26:00,2673.0374,3820.9103,6541.9792,2.726,3.876,6.886,6500.4,6460,6433,6374,3816.4,3812.4,3805.6,3794.2,2680.4,2688,2696,2700
2017-09-25 13:27:00,2673.2818,3821.2968,6544.3376,2.725,3.875,6.881,6503,6460,6437.4,6376.2,3816.6,3812.4,3806,3795,2680.4,2688,2696,2700
2017-09-25 13:28:00,2672.3623,3820.745,6544.3529,2.725,3.876,6.886,6505.2,6460,6438.8,6376.2,3816.2,3812.4,3805.2,3795,2679.6,2688,2696,2700
2017-09-25 13:29:00,2672.525,3821.1538,6544.2333,2.724,3.877,6.886,6498.4,6461,6438.8,6377.2,3815,3812.4,3805.2,3795,2678.8,2688,2696,2704.8
2017-09-25 13:30:00,2672.8952,3821.3576,6544.5641,2.725,3.877,6.883,6503.6,6461,6431.4,6378.4,3817.2,3810.2,3804.8,3795,2679.8,2688,2693.4,2704.8
2017-09-25 13:31:00,2671.821,3820.0752,6543.8871,2.723,3.877,6.883,6500.4,6463.6,6442.8,6374.4,3814,3808.8,3803,3795,2678.4,2688,2693.2,2704.8
2017-09-25 13:32:00,2671.9836,3820.4718,6543.381,2.723,3.876,6.883,6501,6463.6,6442.8,6374.4,3815.2,3808.8,3803.4,3795,2679.2,2688,2693.2,2704.8
2017-09-25 13:33:00,2671.5759,3819.27,6542.5926,2.723,3.876,6.883,6501.2,6463.6,6436.8,6374.4,3814,3808.8,3803.2,3795,2678.2,2688,2693.2,2704.8
2017-09-25 13:34:00,2672.7113,3820.588,6542.8736,2.724,3.876,6.883,6503,6463.6,6436.8,6374.4,3815.2,3808.8,3802.4,3795,2679.6,2688,2694.6,2704.8
2017-09-25 13:35:00,2672.2183,3819.7209,6542.1778,2.724,3.877,6.882,6499.4,6465.8,6436.8,6372,3813.8,3809,3802,3795,2678.6,2688,2694.6,2704.8
2017-09-25 13:36:00,2671.926,3819.3042,6540.7262,2.723,3.876,6.88,6494,6456.2,6436.8,6372,3812.8,3809.2,3802.2,3795,2678.4,2688,2694.6,2704.8
2017-09-25 13:37:00,2672.203,3819.0596,6538.5377,2.724,3.877,6.881,6491.8,6456.4,6427.2,6366.2,3812.8,3809.2,3802,3793.2,2679,2688,2693.2,2704.8
2017-09-25 13:38:00,2672.4364,3819.5266,6537.5603,2.725,3.878,6.882,6495,6457.2,6424.6,6366.2,3815,3810.4,3802.8,3794.8,2680.4,2688,2693.2,2704.8
2017-09-25 13:39:00,2673.7985,3820.7182,6537.6863,2.726,3.876,6.882,6496.4,6460,6430.8,6371.6,3816.6,3810.8,3805.4,3797.2,2682.4,2688,2696.8,2704.8
2017-09-25 13:40:00,2675.0022,3822.2974,6537.7282,2.726,3.875,6.882,6495,6460,6432.6,6370.2,3816.4,3812.4,3804.4,3797.6,2683,2688,2696.8,2704.8
2017-09-25 13:41:00,2674.2979,3822.4014,6539.0235,2.726,3.878,6.882,6497,6460,6426.6,6374,3816.4,3812,3804.2,3797.6,2682.2,2688,2696.4,2704.8
2017-09-25 13:42:00,2675.1726,3822.8852,6540.4763,2.726,3.878,6.882,6498,6459.2,6433.2,6374,3816.2,3811.2,3804.2,3797.6,2681.8,2688,2698,2704.8
2017-09-25 13:43:00,2675.385,3823.1934,6540.9395,2.726,3.879,6.88,6496.4,6454.4,6433.2,6372,3816,3811.2,3804,3797.6,2682.6,2690.8,2698,2704.8
2017-09-25 13:44:00,2675.3286,3823.1485,6541.7945,2.727,3.879,6.881,6498.4,6454.4,6432,6375.8,3816.2,3811.4,3805,3798,2682.2,2690,2698.8,2704.8
2017-09-25 13:45:00,2675.6599,3823.5114,6542.0638,2.727,3.879,6.884,6497.8,6458,6428.4,6375.8,3816.4,3811,3804.2,3797.8,2682.6,2690,2697.6,2704.8
2017-09-25 13:46:00,2675.8419,3823.6968,6542.0798,2.726,3.88,6.884,6497.8,6460,6428.4,6375.8,3816,3811.4,3805.2,3797.6,2682.6,2690,2698,2704.8
2017-09-25 13:47:00,2675.3414,3823.5141,6542.944,2.727,3.88,6.881,6496.6,6460,6430.6,6375.8,3816,3811.8,3805.2,3797.6,2682.8,2690,2697.8,2704.8
2017-09-25 13:48:00,2675.7048,3823.6883,6544.6214,2.727,3.88,6.884,6502.8,6465,6434,6375.8,3817,3812,3805.2,3797.6,2682.4,2690.2,2697.8,2704.8
2017-09-25 13:49:00,2675.3352,3824.1019,6545.7503,2.726,3.88,6.889,6505.6,6465,6439.2,6375.8,3818,3813,3806.2,3799,2681.6,2689.4,2697.8,2704.8
2017-09-25 13:50:00,2674.7813,3823.8106,6547.2591,2.725,3.878,6.889,6504.2,6467,6434.8,6375.8,3815.8,3810,3803,3798.8,2680.2,2689.2,2697.8,2704.8
2017-09-25 13:51:00,2673.9079,3822.4491,6545.4766,2.723,3.877,6.886,6496,6460,6431.2,6370.8,3814.8,3810,3803,3795.6,2678.6,2689.2,2697.8,2704.8
2017-09-25 13:52:00,2673.8234,3821.8238,6543.6772,2.723,3.877,6.885,6496,6460.2,6430.6,6370.8,3814.8,3810,3803,3795.6,2679.2,2686,2693.6,2704.8
